Class,Red,Green,Blue
Vegetation,71,72,53
Vegetation,64,63,52
Vegetation,66,67,54
Vegetation,68,69,54
Vegetation,70,70,53
Vegetation,71,72,53
Vegetation,72,75,53
Vegetation,73,77,55
Vegetation,74,79,56
Vegetation,74,80,57
Vegetation,75,79,57
Vegetation,68,69,54
Vegetation,69,71,53
Vegetation,71,73,53
Vegetation,72,77,53
Vegetation,73,78,54
Vegetation,66,67,53
Vegetation,68,69,53
Vegetation,69,71,53
Vegetation,97,97,72
Vegetation,98,105,80
Vegetation,98,103,76
Vegetation,96,96,73
Vegetation,89,83,70
Vegetation,98,103,78
Vegetation,99,91,73
Vegetation,101,105,77
Vegetation,100,112,81
Vegetation,99,113,85
Vegetation,99,110,79
Vegetation,96,100,74
Vegetation,89,81,68
Vegetation,82,76,67
Vegetation,97,89,73
Vegetation,96,86,73
Vegetation,98,90,73
Vegetation,102,100,73
Vegetation,105,118,78
Vegetation,105,126,84
Vegetation,103,124,91
Vegetation,101,123,83
Vegetation,97,113,75
Vegetation,90,90,67
Vegetation,83,80,66
Vegetation,79,74,65
Vegetation,94,93,73
Vegetation,95,92,74
Vegetation,95,90,75
Vegetation,95,91,75
Vegetation,99,95,75
Vegetation,104,102,76
Vegetation,110,118,79
Vegetation,111,129,83
Vegetation,108,134,88
Vegetation,104,123,81
Vegetation,99,108,74
Vegetation,92,86,67
Vegetation,85,79,66
Vegetation,80,75,65
Vegetation,81,74,65
Vegetation,89,95,69
Vegetation,91,96,72
Vegetation,93,95,74
Vegetation,95,97,74
Vegetation,95,96,75
Vegetation,96,95,76
Vegetation,97,97,77
Vegetation,101,100,77
Vegetation,107,104,78
Vegetation,114,117,80
Vegetation,114,127,82
Vegetation,110,136,84
Vegetation,105,118,79
Vegetation,100,99,73
Vegetation,93,80,68
Vegetation,87,77,67
Vegetation,82,76,66
Vegetation,83,75,66
Vegetation,85,79,68
Vegetation,79,75,65
Vegetation,83,82,65
Vegetation,87,92,67
Vegetation,91,107,69
Vegetation,94,106,72
Vegetation,96,103,75
Vegetation,99,105,75
Vegetation,100,104,77
Vegetation,101,102,78
Vegetation,102,104,79
Vegetation,105,106,80
Vegetation,109,109,81
Vegetation,114,118,81
Vegetation,113,121,80
Vegetation,107,119,80
Vegetation,102,104,76
Vegetation,97,93,72
Vegetation,93,84,68
Vegetation,90,80,68
Vegetation,88,80,67
Vegetation,90,84,67
Vegetation,91,88,70
Vegetation,93,92,73
Vegetation,83,78,67
Vegetation,81,75,66
Vegetation,80,78,66
Vegetation,84,83,67
Vegetation,89,92,68
Vegetation,94,104,72
Vegetation,97,107,75
Vegetation,100,108,78
Vegetation,103,111,78
Vegetation,104,110,79
Vegetation,106,108,80
Vegetation,108,108,81
Vegetation,110,108,81
Vegetation,112,108,82
Vegetation,114,112,80
Vegetation,111,112,79
Vegetation,104,106,78
Vegetation,98,97,75
Vegetation,95,90,72
Vegetation,94,87,69
Vegetation,93,87,69
Vegetation,93,88,70
Vegetation,95,95,71
Vegetation,97,98,73
Vegetation,99,100,76
Vegetation,101,107,79
Vegetation,92,93,71
Vegetation,88,91,69
Vegetation,84,87,69
Vegetation,83,80,68
Vegetation,82,78,68
Vegetation,81,81,68
Vegetation,86,87,68
Vegetation,92,94,70
Vegetation,98,104,74
Vegetation,101,110,78
Vegetation,104,114,82
Vegetation,107,118,82
Vegetation,109,117,82
Vegetation,111,113,83
Vegetation,112,112,82
Vegetation,113,110,81
Vegetation,113,106,81
Vegetation,113,105,79
Vegetation,110,101,78
Vegetation,102,96,76
Vegetation,95,93,74
Vegetation,92,91,72
Vegetation,94,91,70
Vegetation,97,95,71
Vegetation,99,101,74
Vegetation,101,110,76
Vegetation,103,110,78
Vegetation,105,111,80
Vegetation,107,117,82
Vegetation,109,122,83
Vegetation,93,91,76
Vegetation,91,90,73
Vegetation,89,88,70
Vegetation,86,89,69
Vegetation,84,90,69
Vegetation,84,85,70
Vegetation,83,83,70
Vegetation,83,86,70
Vegetation,90,92,70
Vegetation,96,100,72
Vegetation,103,110,77
Vegetation,106,117,82
Vegetation,108,123,86
Vegetation,111,131,86
Vegetation,112,126,86
Vegetation,113,119,86
Vegetation,114,118,84
Vegetation,113,114,82
Vegetation,112,107,81
Vegetation,110,102,79
Vegetation,107,97,77
Vegetation,100,94,74
Vegetation,94,90,73
Vegetation,92,89,71
Vegetation,95,92,70
Vegetation,98,101,74
Vegetation,100,109,78
Vegetation,102,111,82
Vegetation,104,113,83
Vegetation,107,116,84
Vegetation,109,121,84
Vegetation,112,129,86
Vegetation,105,103,79
Vegetation,100,96,77
Vegetation,96,90,75
Vegetation,91,86,73
Vegetation,87,83,71
Vegetation,86,80,69
Vegetation,84,80,68
Vegetation,83,84,68
Vegetation,84,84,68
Vegetation,85,85,69
Vegetation,86,87,69
Vegetation,93,96,70
Vegetation,100,105,72
Vegetation,108,114,77
Vegetation,111,122,82
Vegetation,113,129,86
Vegetation,115,131,86
Vegetation,115,125,86
Vegetation,115,119,85
Vegetation,115,118,83
Vegetation,114,113,82
Vegetation,110,107,80
Vegetation,108,100,77
Vegetation,103,95,75
Vegetation,98,92,73
Vegetation,93,88,72
Vegetation,92,87,71
Vegetation,95,90,70
Vegetation,99,102,74
Vegetation,101,109,80
Vegetation,103,107,84
Vegetation,105,112,86
Vegetation,107,118,86
Vegetation,111,122,86
Vegetation,114,131,88
Vegetation,117,139,89
Vegetation,120,116,86
Vegetation,114,112,84
Vegetation,108,102,80
Vegetation,101,92,75
Vegetation,95,86,71
Vegetation,89,82,69
Vegetation,83,78,68
Vegetation,83,75,67
Vegetation,83,76,67
Vegetation,83,80,67
Vegetation,84,82,67
Vegetation,86,84,67
Vegetation,88,87,69
Vegetation,95,97,70
Vegetation,103,107,72
Vegetation,112,116,76
Vegetation,114,125,81
Vegetation,116,131,84
Vegetation,118,124,84
Vegetation,118,120,84
Vegetation,117,116,83
Vegetation,117,113,81
Vegetation,114,111,80
Vegetation,109,107,78
Vegetation,104,98,75
Vegetation,100,93,73
Vegetation,96,91,70
Vegetation,92,88,70
Vegetation,91,86,70
Vegetation,95,84,69
Vegetation,100,92,73
Vegetation,103,98,77
Vegetation,104,97,81
Vegetation,105,103,82
Vegetation,108,111,82
Vegetation,112,117,83
Vegetation,116,122,85
Vegetation,120,125,87
Vegetation,123,122,88
Vegetation,123,117,89
Vegetation,126,122,92
Vegetation,129,124,91
Vegetation,129,123,89
Vegetation,119,114,87
Vegetation,111,100,81
Vegetation,102,87,74
Vegetation,95,82,68
Vegetation,88,78,66
Vegetation,81,75,66
Vegetation,81,74,66
Vegetation,81,75,66
Vegetation,81,76,65
Vegetation,83,78,65
Vegetation,86,79,66
Vegetation,88,81,68
Vegetation,94,93,70
Vegetation,100,104,73
Vegetation,108,115,76
Vegetation,110,119,80
Vegetation,112,120,83
Vegetation,113,116,82
Vegetation,113,114,82
Vegetation,113,113,82
Vegetation,113,111,80
Vegetation,109,106,78
Vegetation,104,99,76
Vegetation,99,91,73
Vegetation,95,87,71
Vegetation,92,87,69
Vegetation,90,86,69
Vegetation,90,85,69
Vegetation,93,83,69
Vegetation,97,89,71
Vegetation,100,94,74
Vegetation,102,93,76
Vegetation,104,98,78
Vegetation,107,104,80
Vegetation,111,111,81
Vegetation,115,115,82
Vegetation,119,118,83
Vegetation,122,117,84
Vegetation,125,122,86
Vegetation,118,113,83
Vegetation,124,117,88
Vegetation,129,123,91
Vegetation,134,132,95
Vegetation,138,132,94
Vegetation,137,129,92
Vegetation,125,123,91
Vegetation,114,107,84
Vegetation,103,91,76
Vegetation,94,81,69
Vegetation,86,77,67
Vegetation,79,75,66
Vegetation,79,74,65
Vegetation,79,74,65
Vegetation,79,75,64
Vegetation,82,75,65
Vegetation,84,77,66
Vegetation,88,81,68
Vegetation,93,92,70
Vegetation,98,102,73
Vegetation,104,111,77
Vegetation,105,114,81
Vegetation,107,114,84
Vegetation,108,112,83
Vegetation,109,111,82
Vegetation,109,111,82
Vegetation,108,108,79
Vegetation,104,100,76
Vegetation,99,91,74
Vegetation,93,84,71
Vegetation,90,82,69
Vegetation,89,83,67
Vegetation,88,84,67
Vegetation,88,83,68
Vegetation,90,82,68
Vegetation,93,87,69
Vegetation,95,91,71
Vegetation,99,92,73
Vegetation,102,95,75
Vegetation,105,99,77
Vegetation,108,104,79
Vegetation,111,109,80
Vegetation,114,113,81
Vegetation,118,120,81
Vegetation,122,125,83
Vegetation,125,131,87
Vegetation,114,112,86
Vegetation,113,111,86
Vegetation,116,113,86
Vegetation,122,116,86
Vegetation,129,118,90
Vegetation,134,125,94
Vegetation,138,136,98
Vegetation,143,136,97
Vegetation,141,134,95
Vegetation,129,125,94
Vegetation,116,110,87
Vegetation,104,93,78
Vegetation,95,82,71
Vegetation,86,78,67
Vegetation,78,76,66
Vegetation,78,75,65
Vegetation,78,74,65
Vegetation,79,73,64
Vegetation,81,74,64
Vegetation,84,77,65
Vegetation,88,83,68
Vegetation,92,92,70
Vegetation,96,100,73
Vegetation,100,107,78
Vegetation,101,109,83
Vegetation,102,110,87
Vegetation,103,111,86
Vegetation,104,111,85
Vegetation,104,110,83
Vegetation,104,104,80
Vegetation,100,94,76
Vegetation,94,82,72
Vegetation,87,80,70
Vegetation,84,79,68
Vegetation,85,80,66
Vegetation,86,80,66
Vegetation,86,78,66
Vegetation,87,76,66
Vegetation,88,81,67
Vegetation,91,85,69
Vegetation,96,88,71
Vegetation,101,91,73
Vegetation,104,94,74
Vegetation,105,98,76
Vegetation,107,105,78
Vegetation,109,113,81
Vegetation,114,124,83
Vegetation,119,130,85
Vegetation,123,131,87
Vegetation,122,131,88
Vegetation,106,99,80
Vegetation,109,104,82
Vegetation,111,107,84
Vegetation,113,108,86
Vegetation,116,110,87
Vegetation,120,113,88
Vegetation,126,118,89
Vegetation,133,118,93
Vegetation,138,123,97
Vegetation,141,134,101
Vegetation,144,139,100
Vegetation,142,137,99
Vegetation,130,122,98
Vegetation,117,107,90
Vegetation,106,94,81
Vegetation,98,87,72
Vegetation,90,81,69
Vegetation,82,78,67
Vegetation,82,79,65
Vegetation,82,77,64
Vegetation,82,73,64
Vegetation,84,76,64
Vegetation,86,80,65
Vegetation,88,83,67
Vegetation,93,93,69
Vegetation,98,102,73
Vegetation,103,110,79
Vegetation,105,112,86
Vegetation,106,113,90
Vegetation,107,114,89
Vegetation,106,114,88
Vegetation,104,113,86
Vegetation,103,107,80
Vegetation,98,96,75
Vegetation,91,82,71
Vegetation,84,76,69
Vegetation,81,75,67
Vegetation,81,76,65
Vegetation,82,76,65
Vegetation,83,75,65
Vegetation,84,74,63
Vegetation,84,76,65
Vegetation,87,80,67
Vegetation,92,84,69
Vegetation,98,87,70
Vegetation,102,89,71
Vegetation,102,93,72
Vegetation,103,101,76
Vegetation,105,112,81
Vegetation,110,124,86
Vegetation,116,131,87
Vegetation,121,132,87
Vegetation,119,129,87
Vegetation,117,123,85
Vegetation,93,83,72
Vegetation,96,84,74
Vegetation,99,86,75
Vegetation,103,93,77
Vegetation,108,99,79
Vegetation,113,104,82
Vegetation,118,111,84
Vegetation,124,118,87
Vegetation,131,125,90
Vegetation,138,123,92
Vegetation,142,127,94
Vegetation,143,138,96
Vegetation,145,134,95
Vegetation,142,127,94
Vegetation,131,115,92
Vegetation,119,104,87
Vegetation,108,95,81
Vegetation,101,91,75
Vegetation,94,88,72
Vegetation,88,87,70
Vegetation,87,89,69
Vegetation,87,86,68
Vegetation,87,82,68
Vegetation,87,82,67
Vegetation,88,84,68
Vegetation,88,89,70
Vegetation,94,97,71
Vegetation,100,105,75
Vegetation,106,112,80
Vegetation,108,116,87
Vegetation,110,119,90
Vegetation,111,119,89
Vegetation,109,120,88
Vegetation,105,119,86
Vegetation,102,110,80
Vegetation,96,98,74
Vegetation,90,84,69
Vegetation,82,74,68
Vegetation,79,71,66
Vegetation,78,73,65
Vegetation,78,73,63
Vegetation,79,73,63
Vegetation,80,73,62
Vegetation,81,73,63
Vegetation,84,75,66
Vegetation,89,79,68
Vegetation,94,82,68
Vegetation,98,85,69
Vegetation,99,90,69
Vegetation,100,98,74
Vegetation,102,108,80
Vegetation,107,116,88
Vegetation,111,124,89
Vegetation,115,133,87
Vegetation,113,123,86
Vegetation,111,112,82
Vegetation,109,100,79
Vegetation,83,78,67
Vegetation,84,77,68
Vegetation,86,77,69
Vegetation,87,78,69
Vegetation,90,78,69
Vegetation,93,78,70
Vegetation,97,83,73
Vegetation,103,91,75
Vegetation,110,100,78
Vegetation,117,113,82
Vegetation,124,120,87
Vegetation,130,124,92
Vegetation,136,122,91
Vegetation,139,125,91
Vegetation,140,133,91
Vegetation,141,124,89
Vegetation,139,115,87
Vegetation,129,108,85
Vegetation,118,101,82
Vegetation,109,96,80
Vegetation,103,94,77
Vegetation,97,96,76
Vegetation,92,99,75
Vegetation,92,100,75
Vegetation,91,99,74
Vegetation,91,96,73
Vegetation,90,90,73
Vegetation,89,91,73
Vegetation,88,98,74
Vegetation,95,104,76
Vegetation,101,110,78
Vegetation,109,114,82
Vegetation,112,121,86
Vegetation,114,126,88
Vegetation,116,126,87
Vegetation,112,129,86
Vegetation,107,128,84
Vegetation,101,111,78
Vegetation,95,96,73
Vegetation,88,83,68
Vegetation,81,75,66
Vegetation,77,71,65
Vegetation,76,71,62
Vegetation,74,71,62
Vegetation,75,71,62
Vegetation,77,71,62
Vegetation,78,72,63
Vegetation,81,75,65
Vegetation,85,79,67
Vegetation,90,81,68
Vegetation,93,83,69
Vegetation,95,84,69
Vegetation,97,91,73
Vegetation,99,99,77
Vegetation,103,103,82
Vegetation,107,111,84
Vegetation,110,119,82
Vegetation,108,114,81
Vegetation,105,106,79
Vegetation,102,95,76
Vegetation,99,95,73
Vegetation,78,75,65
Vegetation,79,75,66
Vegetation,80,76,66
Vegetation,80,75,67
Vegetation,80,75,67
Vegetation,81,75,66
Vegetation,84,75,65
Vegetation,87,75,65
Vegetation,91,76,68
Vegetation,97,84,71
Vegetation,105,97,74
Vegetation,114,115,80
Vegetation,119,120,87
Vegetation,121,115,93
Vegetation,123,113,91
Vegetation,125,113,88
Vegetation,126,114,86
Vegetation,126,107,83
Vegetation,124,101,80
Vegetation,118,99,78
Vegetation,112,95,78
Vegetation,106,93,79
Vegetation,103,96,79
Vegetation,101,104,80
Vegetation,98,111,80
Vegetation,98,111,81
Vegetation,98,112,80
Vegetation,98,113,79
Vegetation,97,105,78
Vegetation,96,104,78
Vegetation,95,109,79
Vegetation,99,111,80
Vegetation,104,112,81
Vegetation,110,114,83
Vegetation,112,121,85
Vegetation,114,127,86
Vegetation,117,130,84
Vegetation,112,128,83
Vegetation,105,122,82
Vegetation,99,105,76
Vegetation,93,92,71
Vegetation,86,81,67
Vegetation,79,74,65
Vegetation,75,71,63
Vegetation,74,69,61
Vegetation,72,70,61
Vegetation,72,70,61
Vegetation,74,70,62
Vegetation,76,72,63
Vegetation,79,74,65
Vegetation,83,79,67
Vegetation,87,82,68
Vegetation,91,84,70
Vegetation,93,82,71
Vegetation,95,86,72
Vegetation,97,91,74
Vegetation,99,92,76
Vegetation,102,96,77
Vegetation,105,102,76
Vegetation,102,104,76
Vegetation,99,102,75
Vegetation,96,97,74
Vegetation,93,95,72
Vegetation,89,91,71
Vegetation,77,73,65
Vegetation,76,72,63
Vegetation,76,74,65
Vegetation,76,72,66
Vegetation,76,72,66
Vegetation,76,73,66
Vegetation,76,73,66
Vegetation,76,73,66
Vegetation,76,73,65
Vegetation,78,72,64
Vegetation,81,71,63
Vegetation,84,73,66
Vegetation,92,78,69
Vegetation,101,86,72
Vegetation,110,100,77
Vegetation,114,105,82
Vegetation,113,101,88
Vegetation,112,102,86
Vegetation,112,101,83
Vegetation,111,100,80
Vegetation,111,96,78
Vegetation,111,93,76
Vegetation,108,94,75
Vegetation,105,93,76
Vegetation,103,93,78
Vegetation,103,97,79
Vegetation,104,107,81
Vegetation,105,116,82
Vegetation,105,119,83
Vegetation,104,120,83
Vegetation,104,121,82
Vegetation,104,116,81
Vegetation,103,114,81
Vegetation,102,117,82
Vegetation,105,116,83
Vegetation,108,115,84
Vegetation,110,115,84
Vegetation,113,121,84
Vegetation,115,126,84
Vegetation,117,131,83
Vegetation,112,123,82
Vegetation,104,112,80
Vegetation,97,97,75
Vegetation,91,87,70
Vegetation,84,79,66
Vegetation,78,72,63
Vegetation,75,69,61
Vegetation,73,69,60
Vegetation,72,69,60
Vegetation,72,69,61
Vegetation,74,70,62
Vegetation,75,70,63
Vegetation,78,73,65
Vegetation,83,79,66
Vegetation,88,86,68
Vegetation,92,89,70
Vegetation,94,89,72
Vegetation,95,88,71
Vegetation,96,88,70
Vegetation,97,89,69
Vegetation,98,89,70
Vegetation,98,89,71
Vegetation,97,93,72
Vegetation,96,96,72
Vegetation,95,96,72
Vegetation,93,94,73
Vegetation,90,90,72
Vegetation,77,74,67
Vegetation,77,73,65
Vegetation,76,73,65
Vegetation,76,75,65
Vegetation,75,73,66
Vegetation,75,71,67
Vegetation,75,71,66
Vegetation,74,72,66
Vegetation,74,72,65
Vegetation,73,71,63
Vegetation,75,70,62
Vegetation,77,70,62
Vegetation,80,71,65
Vegetation,87,74,67
Vegetation,96,78,70
Vegetation,105,88,73
Vegetation,108,92,77
Vegetation,104,91,81
Vegetation,101,92,79
Vegetation,99,91,77
Vegetation,98,89,75
Vegetation,97,89,74
Vegetation,97,89,73
Vegetation,98,91,73
Vegetation,98,93,74
Vegetation,100,96,76
Vegetation,104,97,78
Vegetation,108,104,79
Vegetation,111,115,80
Vegetation,112,124,81
Vegetation,112,124,81
Vegetation,112,120,81
Vegetation,111,119,81
Vegetation,111,118,82
Vegetation,111,118,82
Vegetation,111,119,83
Vegetation,111,120,83
Vegetation,111,123,84
Vegetation,113,124,86
Vegetation,115,126,86
Vegetation,117,126,84
Vegetation,111,117,83
Vegetation,103,105,81
Vegetation,95,97,76
Vegetation,89,87,72
Vegetation,83,78,69
Vegetation,77,75,66
Vegetation,74,72,63
Vegetation,73,69,61
Vegetation,72,69,61
Vegetation,72,69,61
Vegetation,73,69,62
Vegetation,75,71,63
Vegetation,78,74,65
Vegetation,83,81,66
Vegetation,90,89,69
Vegetation,94,94,72
Vegetation,95,97,75
Vegetation,96,96,74
Vegetation,96,94,71
Vegetation,94,89,69
Vegetation,93,85,69
Vegetation,92,82,69
Vegetation,93,84,69
Vegetation,94,89,70
Vegetation,94,95,72
Vegetation,92,96,73
Vegetation,91,92,73
Vegetation,89,84,71
Vegetation,78,73,67
Vegetation,78,73,65
Vegetation,77,75,65
Vegetation,77,77,66
Vegetation,76,75,67
Vegetation,76,73,67
Vegetation,75,71,66
Vegetation,74,70,65
Vegetation,73,70,63
Vegetation,73,70,62
Vegetation,74,70,61
Vegetation,76,70,61
Vegetation,78,70,63
Vegetation,83,73,66
Vegetation,91,77,68
Vegetation,98,83,70
Vegetation,100,87,72
Vegetation,97,88,75
Vegetation,95,88,73
Vegetation,93,87,72
Vegetation,92,84,70
Vegetation,91,84,70
Vegetation,92,86,71
Vegetation,94,90,71
Vegetation,96,95,72
Vegetation,99,100,75
Vegetation,103,101,77
Vegetation,107,106,78
Vegetation,111,112,79
Vegetation,111,118,80
Vegetation,111,118,80
Vegetation,111,115,81
Vegetation,111,116,82
Vegetation,112,117,82
Vegetation,112,118,82
Vegetation,113,122,83
Vegetation,113,126,83
Vegetation,113,132,85
Vegetation,114,130,87
Vegetation,115,127,87
Vegetation,116,126,86
Vegetation,110,116,84
Vegetation,102,105,82
Vegetation,94,100,78
Vegetation,89,91,74
Vegetation,83,82,71
Vegetation,78,82,68
Vegetation,75,78,65
Vegetation,73,71,62
Vegetation,72,69,62
Vegetation,71,68,62
Vegetation,73,69,62
Vegetation,74,71,63
Vegetation,77,75,65
Vegetation,84,83,66
Vegetation,91,92,70
Vegetation,95,100,74
Vegetation,96,105,78
Vegetation,96,107,78
Vegetation,96,104,76
Vegetation,92,92,74
Vegetation,89,85,72
Vegetation,86,81,70
Vegetation,88,78,69
Vegetation,91,83,70
Vegetation,93,94,73
Vegetation,92,99,75
Vegetation,91,99,76
Vegetation,90,91,74
Vegetation,91,85,73
Vegetation,78,76,66
Vegetation,78,75,65
Vegetation,78,75,64
Vegetation,78,76,65
Vegetation,77,76,66
Vegetation,76,75,66
Vegetation,76,72,65
Vegetation,75,71,64
Vegetation,73,70,63
Vegetation,72,71,62
Vegetation,73,71,62
Vegetation,75,71,61
Vegetation,76,71,63
Vegetation,80,72,65
Vegetation,85,75,67
Vegetation,91,81,68
Vegetation,92,85,70
Vegetation,91,87,71
Vegetation,89,85,70
Vegetation,88,83,69
Vegetation,87,81,67
Vegetation,86,81,68
Vegetation,87,83,69
Vegetation,91,89,70
Vegetation,95,96,71
Vegetation,99,102,73
Vegetation,102,105,75
Vegetation,106,107,77
Vegetation,109,109,78
Vegetation,109,113,78
Vegetation,109,112,79
Vegetation,109,110,80
Vegetation,110,112,81
Vegetation,112,114,82
Vegetation,113,118,83
Vegetation,114,125,83
Vegetation,115,133,84
Vegetation,116,141,86
Vegetation,115,134,88
Vegetation,114,129,88
Vegetation,113,131,87
Vegetation,108,121,86
Vegetation,101,110,83
Vegetation,95,107,80
Vegetation,91,99,77
Vegetation,86,93,74
Vegetation,82,94,71
Vegetation,78,88,67
Vegetation,75,76,64
Vegetation,72,70,63
Vegetation,71,68,63
Vegetation,73,69,62
Vegetation,75,69,63
Vegetation,78,74,65
Vegetation,85,84,66
Vegetation,91,97,71
Vegetation,96,108,76
Vegetation,98,112,81
Vegetation,99,121,81
Vegetation,99,126,80
Vegetation,94,104,78
Vegetation,90,90,76
Vegetation,86,79,72
Vegetation,89,80,69
Vegetation,92,87,70
Vegetation,95,97,74
Vegetation,95,101,77
Vegetation,95,101,79
Vegetation,94,97,77
Vegetation,96,93,76
Vegetation,98,94,76
Vegetation,81,82,71
Vegetation,80,81,70
Vegetation,79,80,68
Vegetation,78,79,66
Vegetation,78,76,64
Vegetation,78,75,63
Vegetation,78,75,64
Vegetation,77,76,65
Vegetation,76,75,65
Vegetation,75,72,65
Vegetation,74,71,63
Vegetation,73,71,63
Vegetation,72,72,62
Vegetation,73,72,62
Vegetation,74,72,62
Vegetation,75,72,63
Vegetation,77,72,65
Vegetation,81,73,66
Vegetation,84,80,67
Vegetation,85,84,68
Vegetation,84,87,68
Vegetation,83,83,67
Vegetation,82,80,67
Vegetation,80,77,66
Vegetation,79,79,67
Vegetation,81,82,68
Vegetation,87,88,69
Vegetation,93,94,70
Vegetation,98,100,72
Vegetation,102,107,73
Vegetation,105,108,74
Vegetation,108,107,75
Vegetation,108,110,76
Vegetation,107,109,77
Vegetation,107,105,78
Vegetation,109,107,78
Vegetation,111,112,79
Vegetation,113,119,81
Vegetation,115,130,83
Vegetation,117,135,84
Vegetation,119,134,85
Vegetation,117,126,86
Vegetation,114,121,86
Vegetation,111,121,84
Vegetation,106,114,83
Vegetation,101,107,82
Vegetation,97,105,79
Vegetation,93,100,76
Vegetation,89,95,73
Vegetation,86,93,70
Vegetation,81,87,67
Vegetation,76,77,63
Vegetation,72,72,63
Vegetation,71,69,63
Vegetation,74,70,63
Vegetation,76,71,64
Vegetation,79,75,65
Vegetation,86,85,66
Vegetation,92,97,71
Vegetation,97,108,76
Vegetation,99,112,81
Vegetation,101,123,82
Vegetation,102,131,81
Vegetation,96,111,80
Vegetation,92,94,78
Vegetation,88,81,74
Vegetation,91,83,70
Vegetation,94,90,71
Vegetation,98,100,75
Vegetation,98,101,79
Vegetation,99,102,81
Vegetation,99,102,80
Vegetation,101,102,78
Vegetation,103,105,79
Vegetation,104,111,83
Vegetation,105,120,82
Vegetation,104,121,86
Vegetation,102,119,83
Vegetation,99,114,78
Vegetation,93,97,74
Vegetation,88,89,72
Vegetation,82,84,71
Vegetation,80,80,70
Vegetation,78,80,68
Vegetation,76,81,66
Vegetation,76,77,63
Vegetation,76,75,63
Vegetation,76,75,63
Vegetation,75,74,64
Vegetation,75,73,65
Vegetation,74,72,63
Vegetation,74,71,63
Vegetation,73,72,62
Vegetation,73,73,62
Vegetation,73,73,63
Vegetation,74,72,63
Vegetation,75,71,64
Vegetation,77,73,65
Vegetation,80,77,66
Vegetation,83,84,66
Vegetation,83,86,66
Vegetation,82,82,66
Vegetation,81,78,65
Vegetation,80,76,65
Vegetation,79,75,65
Vegetation,78,75,66
Vegetation,79,78,67
Vegetation,84,83,69
Vegetation,89,91,70
Vegetation,94,97,71
Vegetation,97,99,71
Vegetation,100,99,72
Vegetation,102,98,73
Vegetation,102,101,74
Vegetation,102,99,74
Vegetation,102,97,75
Vegetation,105,102,75
Vegetation,109,110,77
Vegetation,112,118,80
Vegetation,114,128,83
Vegetation,116,132,85
Vegetation,118,127,84
Vegetation,115,119,84
Vegetation,111,114,83
Vegetation,107,114,82
